,,,,,,,,,,,,,,
,,CLTR531-001,현대지리학의 이해,3.0 ,,3.0 ,,전병운,"화8B,9A,9B 목8B,9A,9B",,,사회과학대학-452,지리학과,
,,CLTR531-003,현대지리학의 이해,3.0 ,,3.0 ,,이보영,"화2B,3A,3B 목1A,1B,2A",,,제4합동강의동-105,일반사회교육과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-외국어),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR011-001,중국어1,3.0 ,,3.0 ,,사위국,"월8B,9A,9B 수7A,7B,8A",,,인문대학-308,중어중문학과,
,,CLTR011-002,중국어1,3.0 ,,3.0 ,,전윤희,"화7A,7B,8A 목7A,7B,8A",,,KNU글로벌프라자-308,중어중문학과,
,,CLTR011-003,중국어1,3.0 ,,3.0 ,,신재환,"월7A,7B,8A 금7A,7B,8A",,,KNU글로벌프라자-501,인문사회자율전공,
,,CLTR011-004,중국어1,3.0 ,,3.0 ,,정영지,"금1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-301,생태관광전공,
,,CLTR011-005,중국어1,3.0 ,,3.0 ,,김성수,"화8B,9A,9B 목8B,9A,9B",,,IT대학1호관(공대10호관)-205,전자공학부,
,,CLTR011-006,중국어1,3.0 ,,3.0 ,,김미정,"수8B,9A,9B 금8B,9A,9B",,,IT대학1호관(공대10호관)-205,전자공학부,
,,CLTR011-007,중국어1,3.0 ,,3.0 ,,안중원,"월2B,3A,3B 금1A,1B,2A",,,IT융복합관(IT융복합공학관)-427,전기공학과,
,,CLTR012-001,중국어2,3.0 ,,3.0 ,,안찬순,"화8B,9A,9B 목8B,9A,9B",,,인문대학-308,중어중문학과,
,,CLTR012-002,중국어2,3.0 ,,3.0 ,,김주영,"금7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-301,생태관광전공,
,,CLTR021-001,시사영어,3.0 ,,3.0 ,,이대세,"월2B,3A,3B 금1A,1B,2A",,,대학원동-201,영어영문학과,
,,CLTR021-002,시사영어,3.0 ,,3.0 ,,김은영,"수1A,1B,2A 금2B,3A,3B",,,대학원동-101,영어영문학과,
,,CLTR021-003,시사영어,3.0 ,,3.0 ,,박우경,"목1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-303,생태관광전공,
,,CLTR021-004,시사영어,3.0 ,,3.0 ,,캐서린 조,"목4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-303,융복합시스템공학부,
,,CLTR022-001,프랑스어1,3.0 ,,3.0 ,,김귀원,"월7A,7B,8A 수5B,6A,6B",,,인문대학-219,불어불문학과,
,,CLTR022-002,프랑스어1,3.0 ,,3.0 ,,이필수,"월2B,3A,3B 금1A,1B,2A",,,인문대학-205,불어불문학과,
,,CLTR022-003,프랑스어1,3.0 ,,3.0 ,,김귀원,"화2B,3A,3B 목1A,1B,2A",,,KNU글로벌프라자-501,인문사회자율전공,
,,CLTR022-004,프랑스어1,3.0 ,,3.0 ,,정덕재,"화7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-404,정밀기계공학과,
,,CLTR023-001,프랑스어2,3.0 ,,3.0 ,,이필수,"월1A,1B,2A 수2B,3A,3B",,,인문대학-205,불어불문학과,
,,CLTR024-001,독일어1,3.0 ,,3.0 ,,김남희,"월8B,9A,9B 수7A,7B,8A",,,인문대학-313,독어독문학과,
,,CLTR024-003,독일어1,3.0 ,,3.0 ,,,"월5B,6A,6B 금5B,6A,6B",,,KNU글로벌프라자-510,인문사회자율전공,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-외국어),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR025-001,독일어2,3.0 ,,3.0 ,,,"화2B,3A,3B 목1A,1B,2A",,,KNU글로벌프라자-307,독어독문학과,
,,CLTR032-001,일어 I,3.0 ,,3.0 ,,이자호,"화2B,3A,3B 목1A,1B,2A",,,인문대학-308,일어일문학과,
,,CLTR032-002,일어 I,3.0 ,,3.0 ,,손정아,"월7A,7B,8A 금7A,7B,8A",,,KNU글로벌프라자-307,일어일문학과,
,,CLTR032-003,일어 I,3.0 ,,3.0 ,,손미정,"수8B,9A,9B 금8B,9A,9B",,,공대12호관-211,고분자공학과,
,,CLTR032-004,일어 I,3.0 ,,3.0 ,,채지혜,"월2B,3A,3B 금1A,1B,2A",,,IT대학1호관(공대10호관)-211,전자공학부,
,,CLTR032-005,일어 I,3.0 ,,3.0 ,,이상석,"월1A,1B,2A 수2B,3A,3B",,,IT융복합관(IT융복합공학관)-427,전기공학과,
,,CLTR032-006,일어 I,3.0 ,,3.0 ,,이정희,"금1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-404,자동차공학부,
,,CLTR033-001,일어 II,3.0 ,,3.0 ,,채수도,"수1A,1B,2A 금2B,3A,3B",,,KNU글로벌프라자-307,일어일문학과,
,,CLTR033-002,일어 II,3.0 ,,3.0 ,,윤유찬,"금4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-404,자동차공학부,
,,CLTR034-001,영어 I,3.0 ,,3.0 ,,손영희,"월5B,6A,6B 금5B,6A,6B",,,대학원동-201,영어영문학과,
,,CLTR034-002,영어 I,3.0 ,,3.0 ,,변정희,"월2B,3A,3B 금1A,1B,2A",,,대학원동-101,영어영문학과,
,,CLTR034-003,영어 I,3.0 ,,3.0 ,,손중언,"금4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-303,생태환경시스템학부,
,,CLTR035-001,영어 II,3.0 ,,3.0 ,,한재환,"화7A,7B,8A 목7A,7B,8A",,,대학원동-201,영어영문학과,
,,CLTR036-001,러시아어 I,3.0 ,,3.0 ,,이대우,"월2B,3A,3B 금1A,1B,2A",,,인문대학-308,노어노문학과,
,,CLTR036-002,러시아어 I,3.0 ,,3.0 ,,정지윤,"화1A,1B,2A 목2B,3A,3B",,,인문대학-308,노어노문학과,
,,CLTR037-001,러시아어 II,3.0 ,,3.0 ,,박미정,"화2B,3A,3B 목1A,1B,2A",,,KNU글로벌프라자-308,노어노문학과,
,,CLTR038-001,스페인어,3.0 ,,3.0 ,,김선웅,"월7A,7B,8A 금7A,7B,8A",,,인문대학-313,사학과,
,,CLTR038-002,스페인어,3.0 ,,3.0 ,,이혜경,"화4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-404,축산학과,
,,CLTR040-001,스페인어 2,3.0 ,,3.0 ,,김선웅,"월8B,9A,9B 수7A,7B,8A",,,KNU글로벌프라자-307,사학과,
,,CLTR552-001,비즈니스 프랑스어,3.0 ,,3.0 ,,"꼬이에, 나탈리","화8B,9A,9B 목8B,9A,9B",,,인문대학-309,불어불문학과,
,,CLTR554-001,비즈니스 중국어,3.0 ,,3.0 ,,박병구,"월7A,7B,8A 금7A,7B,8A",,,KNU글로벌프라자-402,중어중문학과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(인문.사회-외국어),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR554-002,비즈니스 중국어,3.0 ,,3.0 ,,이지은,"월1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-404,생태관광전공,
,,CLTR556-001,비즈니스 러시아어,3.0 ,,3.0 ,,백경희,"월5B,6A,6B 금5B,6A,6B",,,KNU글로벌프라자-401,노어노문학과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-수리),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR211-001,수학 I,3.0 ,,3.0 ,,김필수,"화5B,6A,6B 목5B,6A,6B",,,생명공학관(교양과정동)-201-1,수학과,
,,CLTR211-002,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,자연과학대학-B05,화학과,
,,CLTR211-003,수학 I,3.0 ,,3.0 ,,신임교수,"화5B,6A,6B 목5B,6A,6B",,,제1과학관-206,통계학과,
,,CLTR211-004,수학 I,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,생명공학관(교양과정동)-104-1,생명공학전공,
,,CLTR211-005,수학 I,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,생명공학관(교양과정동)-209,생명공학전공,
,,CLTR211-006,수학 I,3.0 ,,3.0 ,,서영진,"화5B,6A,6B 목5B,6A,6B",,,제2과학관-302,물리학과,
,,CLTR211-007,수학 I,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,자연과학대학-B05,지구시스템과학부,
,,CLTR211-008,수학 I,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,생물학관-B04,지구시스템과학부,
,,CLTR211-009,수학 I,3.0 ,,3.0 ,,,"월2B,3A,3B 금1A,1B,2A",,,공대3호관-216,기계공학부,
,,CLTR211-010,수학 I,3.0 ,,3.0 ,,,"월2B,3A,3B 금1A,1B,2A",,,공대3호관-314,기계공학부,
,,CLTR211-011,수학 I,3.0 ,,3.0 ,,,"월2B,3A,3B 금1A,1B,2A",,,공대3호관-504,기계공학부,
,,CLTR211-012,수학 I,3.0 ,,3.0 ,,,"월7A,7B,8A 금7A,7B,8A",,,공대12호관-211,고분자공학과,
,,CLTR211-013,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대12호관-213,환경공학과,
,,CLTR211-014,수학 I,3.0 ,,3.0 ,,,"월7A,7B,8A 금7A,7B,8A",,,공대12호관-103,섬유시스템공학과,
,,CLTR211-015,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대3호관-216,신소재공학부,
,,CLTR211-016,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대8호관-101,신소재공학부,
,,CLTR211-017,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대6호관-102,토목공학과,
,,CLTR211-018,수학 I,3.0 ,,3.0 ,,,"월7A,7B,8A 금7A,7B,8A",,,공대6호관-102,건축공학전공,
,,CLTR211-019,수학 I,3.0 ,,3.0 ,,,"수7A,7B,8A 금7A,7B,8A",,,공대12호관-114,건축학전공,
,,CLTR211-020,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대6호관-101,에너지공학부,
,,CLTR211-021,수학 I,3.0 ,,3.0 ,,,"월7A,7B,8A 금7A,7B,8A",,,공대12호관-101,응용화학공학부,
,,CLTR211-022,수학 I,3.0 ,,3.0 ,,,"월8B,9A,9B 수7A,7B,8A",,,공대12호관-215,응용화학공학부,
,,CLTR211-023,수학 I,3.0 ,,3.0 ,,,"화7A,7B,8A 목7A,7B,8A",,,농대2호관-401,바이오섬유소재학과,
,,CLTR211-024,수학 I,3.0 ,,3.0 ,,,"수1A,1B,2A 금2B,3A,3B",,,농대1호관-323,농업토목.생물산업공학부,
,,CLTR211-025,수학 I,3.0 ,,3.0 ,,정기룡,"화5B,6A,6B 목5B,6A,6B",,,자연과학대학-102,수학교육과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-수리),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR211-026,수학 I,3.0 ,,3.0 ,,,"수1A,1B,2A 금2B,3A,3B",,,제4합동강의동-109,물리교육과,
,,CLTR211-027,수학 I,3.0 ,,3.0 ,,,"수8B,9A,9B 금8B,9A,9B",,,KNU글로벌프라자-508,수의예과,
,,CLTR211-028,수학 I,3.0 ,,3.0 ,,,"화8B,9A,9B 목8B,9A,9B",,,생활과학대학-401,의류학과,
,,CLTR211-029,수학 I,3.0 ,,3.0 ,,,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-510,자연과학자율전공,
,,CLTR211-030,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-101,전자공학부,
,,CLTR211-031,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-103,전자공학부,
,,CLTR211-032,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-116,전자공학부,
,,CLTR211-033,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-315,전자공학부,
,,CLTR211-034,수학 I,3.0 ,,3.0 ,,,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-208,전자공학부,
,,CLTR211-035,수학 I,3.0 ,,3.0 ,,,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-203,전자공학부,
,,CLTR211-036,수학 I,3.0 ,,3.0 ,,,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-214,전자공학부,
,,CLTR211-037,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT대학4호관(제2학생회관)-104,컴퓨터학부,
,,CLTR211-038,수학 I,3.0 ,,3.0 ,,,"화1A,1B,2A 목2B,3A,3B",,,IT융복합관(IT융복합공학관)-342,컴퓨터학부,
,,CLTR211-039,수학 I,3.0 ,,3.0 ,,,"월1A,1B,2A 수2B,3A,3B",,,IT대학4호관(제2학생회관)-104,글로벌소프트웨어융합전공,
,,CLTR211-040,수학 I,3.0 ,,3.0 ,,,"월1A,1B,2A 수2B,3A,3B",,,IT융복합관(IT융복합공학관)-342,글로벌소프트웨어융합전공,
,,CLTR211-041,수학 I,3.0 ,,3.0 ,,,"월5B,6A,6B 금5B,6A,6B",,,IT융복합관(IT융복합공학관)-421,전기공학과,
,,CLTR211-042,수학 I,3.0 ,,3.0 ,,,"월5B,6A,6B 금5B,6A,6B",,,IT융복합관(IT융복합공학관)-427,전기공학과,
,,CLTR211-043,수학 I,3.0 ,,3.0 ,,배용주,"수1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-103,정밀기계공학과,
,,CLTR211-044,수학 I,3.0 ,,3.0 ,,배용주,"수4A,4B,5A 5B,6A,6B",,,상주캠퍼스 도서관 및 10호관-305,자동차공학부,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-수리),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR211-045,수학 I,3.0 ,,3.0 ,,,"목1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-101,융복합시스템공학부,
,,CLTR211-046,수학 I,3.0 ,,3.0 ,,,"목7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-103,소프트웨어학과,
,,CLTR212-001,수학 II,3.0 ,,3.0 ,,박찬녕,"월7A,7B,8A 금7A,7B,8A",,,생명공학관(교양과정동)-104-1,수학과,
,,CLTR242-001,인문사회수학,3.0 ,,3.0 ,,임정욱,"화8B,9A,9B 목8B,9A,9B",,,제4합동강의동-306,경제통상학부,
,,CLTR242-002,인문사회수학,3.0 ,,3.0 ,,,"화8B,9A,9B 목8B,9A,9B",,,제4합동강의동-404,경제통상학부,
,,CLTR242-003,인문사회수학,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,제4합동강의동-109,일반사회교육과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-기초과학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR213-001,물리학 I,3.0 ,,3.0 ,,박환배,"월5B,6A,6B 금5B,6A,6B",,,자연과학대학-B05,수학과,
,,CLTR213-002,물리학 I,3.0 ,,3.0 ,,박종구,"월2B,3A,3B 금1A,1B,2A",,,생명공학관(교양과정동)-209,화학과,
,,CLTR213-003,물리학 I,3.0 ,,3.0 ,,오용석,"월5B,6A,6B 금5B,6A,6B",,,제1과학관-120,물리학과,
,,CLTR213-004,물리학 I,3.0 ,,3.0 ,,이형락,"월5B,6A,6B 금5B,6A,6B",,,생명공학관(교양과정동)-104-1,지구시스템과학부,
,,CLTR213-005,물리학 I,3.0 ,,3.0 ,,팽진섭,"월5B,6A,6B 금5B,6A,6B",,,생명공학관(교양과정동)-209,지구시스템과학부,
,,CLTR213-006,물리학 I,3.0 ,,3.0 ,,변지수,"화7A,7B,8A 목7A,7B,8A",,,공대3호관-216,기계공학부,
,,CLTR213-007,물리학 I,3.0 ,,3.0 ,,이영중,"화7A,7B,8A 목7A,7B,8A",,,공대6호관-316,기계공학부,
,,CLTR213-008,물리학 I,3.0 ,,3.0 ,,문창성,"화7A,7B,8A 목7A,7B,8A",,,공대3호관-504,기계공학부,
,,CLTR213-009,물리학 I,3.0 ,,3.0 ,,조상규,"화7A,7B,8A 목7A,7B,8A",,,공대12호관-211,고분자공학과,
,,CLTR213-010,물리학 I,3.0 ,,3.0 ,,김우영,"화7A,7B,8A 목7A,7B,8A",,,공대6호관-502,환경공학과,
,,CLTR213-011,물리학 I,3.0 ,,3.0 ,,김귀년,"화7A,7B,8A 목7A,7B,8A",,,공대12호관-103,섬유시스템공학과,
,,CLTR213-012,물리학 I,3.0 ,,3.0 ,,이일수,"화7A,7B,8A 목7A,7B,8A",,,공대6호관-101,신소재공학부,
,,CLTR213-013,물리학 I,3.0 ,,3.0 ,,우경성,"화7A,7B,8A 목7A,7B,8A",,,공대8호관-101,신소재공학부,
,,CLTR213-014,물리학 I,3.0 ,,3.0 ,,조상규,"화5B,6A,6B 목5B,6A,6B",,,공대6호관-102,토목공학과,
,,CLTR213-015,물리학 I,3.0 ,,3.0 ,,여준엽,"화7A,7B,8A 목7A,7B,8A",,,공대6호관-102,건축공학전공,
,,CLTR213-016,물리학 I,3.0 ,,3.0 ,,이세욱,"화1A,1B,2A 목2B,3A,3B",,,공대6호관-101,에너지공학부,
,,CLTR213-017,물리학 I,3.0 ,,3.0 ,,조현석,"화7A,7B,8A 목7A,7B,8A",,,공대12호관-101,응용화학공학부,
,,CLTR213-018,물리학 I,3.0 ,,3.0 ,,이형락,"화7A,7B,8A 목7A,7B,8A",,,공대12호관-215,응용화학공학부,
,,CLTR213-019,물리학 I,3.0 ,,3.0 ,,송현철,"월2B,3A,3B 금1A,1B,2A",,,농대1호관-401,농업토목.생물산업공학부,
,,CLTR213-020,물리학 I,3.0 ,,3.0 ,,김홍탁,"화8B,9A,9B 목8B,9A,9B",,,KNU글로벌프라자-402,자연과학자율전공,
,,CLTR213-021,물리학 I,3.0 ,,3.0 ,,송현철,"월7A,7B,8A 금7A,7B,8A",,,제4합동강의동-402,치의예과,
,,CLTR213-022,물리학 I,3.0 ,,3.0 ,,이일수,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-101,전자공학부,
,,CLTR213-023,물리학 I,3.0 ,,3.0 ,,,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-103,전자공학부,
,,CLTR213-024,물리학 I,3.0 ,,3.0 ,,이성엽,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-116,전자공학부,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-기초과학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR213-025,물리학 I,3.0 ,,3.0 ,,박상국,"화2B,3A,3B 목1A,1B,2A",,,IT대학1호관(공대10호관)-315,전자공학부,
,,CLTR213-026,물리학 I,3.0 ,,3.0 ,,박상국,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-208,전자공학부,
,,CLTR213-027,물리학 I,3.0 ,,3.0 ,,우경성,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-203,전자공학부,
,,CLTR213-028,물리학 I,3.0 ,,3.0 ,,박정일,"화1A,1B,2A 목2B,3A,3B",,,IT대학1호관(공대10호관)-214,전자공학부,
,,CLTR213-029,물리학 I,3.0 ,,3.0 ,,조상규,"화2B,3A,3B 목1A,1B,2A",,,IT대학4호관(제2학생회관)-104,컴퓨터학부,
,,CLTR213-030,물리학 I,3.0 ,,3.0 ,,박정일,"화2B,3A,3B 목1A,1B,2A",,,IT융복합관(IT융복합공학관)-342,컴퓨터학부,
,,CLTR213-031,물리학 I,3.0 ,,3.0 ,,박종구,"월7A,7B,8A 금7A,7B,8A",,,IT융복합관(IT융복합공학관)-421,전기공학과,
,,CLTR213-032,물리학 I,3.0 ,,3.0 ,,팽진섭,"월7A,7B,8A 금7A,7B,8A",,,IT융복합관(IT융복합공학관)-427,전기공학과,
,,CLTR213-033,물리학 I,3.0 ,,3.0 ,,김동렬,"화1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-101,건설방재공학부,
,,CLTR213-034,물리학 I,3.0 ,,3.0 ,,김찬,"월7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-101,건설방재공학부,
,,CLTR213-035,물리학 I,3.0 ,,3.0 ,,김창득,"수7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-103,정밀기계공학과,
,,CLTR213-036,물리학 I,3.0 ,,3.0 ,,서장호,"수7A,7B,8A 8B,9A,9B",,,상주캠퍼스 제9호관-101,자동차공학부,
,,CLTR213-037,물리학 I,3.0 ,,3.0 ,,공대정,"수1A,1B,2A 2B,3A,3B",,,상주캠퍼스 도서관 및 10호관-305,나노소재공학부,
,,CLTR213-038,물리학 I,3.0 ,,3.0 ,,공대정,"수7A,7B,8A 8B,9A,9B",,,상주캠퍼스 도서관 및 10호관-303,나노소재공학부,
,,CLTR213-039,물리학 I,3.0 ,,3.0 ,,김창득,"수1A,1B,2A 2B,3A,3B",,,상주캠퍼스 제9호관-101,융복합시스템공학부,
,,CLTR213-040,물리학 I,3.0 ,,3.0 ,,김도형,"월5B,6A,6B 금5B,6A,6B",,,생물학관-B04,생물학전공,
,,CLTR215-001,화학 I,3.0 ,,3.0 ,,황길태,"수1A,1B,2A 금2B,3A,3B",,,화학관-120,화학과,
,,CLTR215-002,화학 I,3.0 ,,3.0 ,,이효선,"수1A,1B,2A 금2B,3A,3B",,,생물학관-B04,생물학전공,
,,CLTR215-003,화학 I,3.0 ,,3.0 ,,이혜진,"월1A,1B,2A 수2B,3A,3B",,,화학관-120,생명공학전공,
,,CLTR215-004,화학 I,3.0 ,,3.0 ,,김동일,"월1A,1B,2A 수2B,3A,3B",,,화학관-114,생명공학전공,
,,CLTR215-005,화학 I,3.0 ,,3.0 ,,백승민,"월8B,9A,9B 수7A,7B,8A",,,화학관-120,물리학과,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-기초과학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
,,CLTR215-006,화학 I,3.0 ,,3.0 ,,김동일,"수1A,1B,2A 금2B,3A,3B",,,생명공학관(교양과정동)-209,지구시스템과학부,
,,CLTR215-007,화학 I,3.0 ,,3.0 ,,민은선,"수1A,1B,2A 금2B,3A,3B",,,생명공학관(교양과정동)-104-1,지구시스템과학부,
,,CLTR215-008,화학 I,3.0 ,,3.0 ,,이효선,"화5B,6A,6B 목5B,6A,6B",,,공대3호관-216,기계공학부,
,,CLTR215-009,화학 I,3.0 ,,3.0 ,,남상일,"화5B,6A,6B 목5B,6A,6B",,,공대12호관-114,기계공학부,
,,CLTR215-010,화학 I,3.0 ,,3.0 ,,차승훈,"화5B,6A,6B 목5B,6A,6B",,,공대3호관-504,기계공학부,
,,CLTR215-011,화학 I,3.0 ,,3.0 ,,현동춘,"화5B,6A,6B 목5B,6A,6B",,,공대9호관-123,고분자공학과,
,,CLTR215-012,화학 I,3.0 ,,3.0 ,,김웅,"화5B,6A,6B 목5B,6A,6B",,,공대6호관-502,환경공학과,
,,CLTR215-013,화학 I,3.0 ,,3.0 ,,배진석,"화5B,6A,6B 목5B,6A,6B",,,공대1호관-401,섬유시스템공학과,
,,CLTR215-014,화학 I,3.0 ,,3.0 ,,김성환,"화5B,6A,6B 목5B,6A,6B",,,공대6호관-101,신소재공학부,
,,CLTR215-015,화학 I,3.0 ,,3.0 ,,,"화5B,6A,6B 목5B,6A,6B",,,공대8호관-101,신소재공학부,
,,CLTR215-016,화학 I,3.0 ,,3.0 ,,남상일,"수1A,1B,2A 금2B,3A,3B",,,공대6호관-101,에너지공학부,
,,CLTR215-017,화학 I,3.0 ,,3.0 ,,이상연,"화5B,6A,6B 목5B,6A,6B",,,공대12호관-101,응용화학공학부,
,,CLTR215-018,화학 I,3.0 ,,3.0 ,,송동익,"화5B,6A,6B 목5B,6A,6B",,,공대12호관-215,응용화학공학부,
,,CLTR215-019,화학 I,3.0 ,,3.0 ,,박만,"화7A,7B,8A 목7A,7B,8A",,,농대1호관-401,응용생명과학부,
,,CLTR215-020,화학 I,3.0 ,,3.0 ,,김원찬,"화7A,7B,8A 목7A,7B,8A",,,농대1호관-323,응용생명과학부,
,,CLTR215-021,화학 I,3.0 ,,3.0 ,,김창민,"수8B,9A,9B 금8B,9A,9B",,,화학관-120,원예과학과,
,,CLTR215-022,화학 I,3.0 ,,3.0 ,,임진규,"화7A,7B,8A 목7A,7B,8A",,,복현회관-301,식품공학부,
,,,,,,,,한동엽,"화7A,7B,8A 목7A,7B,8A",,,복현회관-301,식품공학부,
,,CLTR215-023,화학 I,3.0 ,,3.0 ,,김수린,"화7A,7B,8A 목7A,7B,8A",,,복현회관-201,식품공학부,
,,,,,,,,정성근,"화7A,7B,8A 목7A,7B,8A",,,복현회관-201,식품공학부,
,,CLTR215-024,화학 I,3.0 ,,3.0 ,,김은희,"화1A,1B,2A 목2B,3A,3B",,,복현회관-301,바이오섬유소재학과,
,,CLTR215-025,화학 I,3.0 ,,3.0 ,,김창민,"화1A,1B,2A 목2B,3A,3B",,,화학관-217,농업토목.생물산업공학부,
,,CLTR215-026,화학 I,3.0 ,,3.0 ,,서연숙,"월2B,3A,3B 금1A,1B,2A",,,KNU글로벌프라자-508,수의예과,
,,CLTR215-027,화학 I,3.0 ,,3.0 ,,김은희,"화7A,7B,8A 목7A,7B,8A",,,생활과학대학-401,식품영양학과,
,,CLTR215-028,화학 I,3.0 ,,3.0 ,,조장훈,"월7A,7B,8A 금7A,7B,8A",,,KNU글로벌프라자-510,자연과학자율전공,
,,,,,,,,,,,,,,
,,,,수  업  시  간  표,,,,,,,,,,
첨성인핵심(자연과학-기초과학),,,,,,,,,,,2019학년도 제 1학기,,,
학년,구분,교과번호-분반,교과목명,학점,,강의,실습,   담당교수,"강의시간(요일,교시)",,,강의실,강좌관리과,
